CustomerId,Id,AttributeId,AttributeValueId,Name,Description,ShowOnPage,DisplayOrder,Value
54653,484432,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
54,121230,5,8,Kanal kupca za cenovnik,,TRUE,1,1
54,191748,13,30,Klima stanica,Informacija da li kupac ima klima stanicu,TRUE,1,Da
54,192245,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
54,453794,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
24237,126487,5,8,Kanal kupca za cenovnik,,TRUE,1,1
24237,197994,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24237,502047,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
54537,185328,5,8,Kanal kupca za cenovnik,,TRUE,1,2
54537,221782,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
54537,459893,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
18827,123341,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18827,223685,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18827,468428,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
35013,117589,5,8,Kanal kupca za cenovnik,,TRUE,1,1
35013,212703,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
35013,492029,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23631,158659,5,8,Kanal kupca za cenovnik,,TRUE,1,2
23631,195439,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23631,463455,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
7263,145506,5,8,Kanal kupca za cenovnik,,TRUE,1,1
7263,207490,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
7263,484731,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56872,191288,5,8,Kanal kupca za cenovnik,,TRUE,1,4
56872,192374,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56872,502424,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
33882,134744,5,8,Kanal kupca za cenovnik,,TRUE,1,1
33882,237817,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
33882,500293,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11378,138915,5,8,Kanal kupca za cenovnik,,TRUE,1,1
11378,202600,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11378,475928,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56721,181716,5,8,Kanal kupca za cenovnik,,TRUE,1,1
56721,239348,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56721,455173,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
20113,177813,5,8,Kanal kupca za cenovnik,,TRUE,1,1
20113,197303,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20113,462158,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
25769,133639,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25769,236564,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25769,479999,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
46685,150893,5,8,Kanal kupca za cenovnik,,TRUE,1,1
46685,226796,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
46685,471707,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
27384,181936,5,8,Kanal kupca za cenovnik,,TRUE,1,1
27384,226629,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
27384,465337,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
26614,118817,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26614,205753,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26614,497132,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
46678,183251,5,8,Kanal kupca za cenovnik,,TRUE,1,1
46678,200010,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
46678,485500,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
5800,517180,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
5800,185062,5,8,Kanal kupca za cenovnik,,TRUE,1,4
5800,198516,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5800,492453,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
14746,151198,5,8,Kanal kupca za cenovnik,,TRUE,1,1
14746,219380,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
14746,484721,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
27128,140118,5,8,Kanal kupca za cenovnik,,TRUE,1,1
27128,225734,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
27128,466666,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4201,134991,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4201,221144,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4201,500871,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16252,143520,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16252,209217,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16252,463829,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13974,122871,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13974,223581,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13974,473036,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
27608,184243,5,8,Kanal kupca za cenovnik,,TRUE,1,1
27608,208773,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
27608,500279,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
17570,147558,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17570,212580,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17570,475476,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23567,156407,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23567,201893,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23567,461939,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
22110,137431,5,8,Kanal kupca za cenovnik,,TRUE,1,1
22110,200951,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22110,502174,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13910,126194,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13910,205353,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13910,473625,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12299,145588,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12299,214963,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12299,463774,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
21178,155805,5,8,Kanal kupca za cenovnik,,TRUE,1,1
21178,231454,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
21178,503847,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
519,122685,5,8,Kanal kupca za cenovnik,,TRUE,1,1
519,218172,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
519,473506,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
2169,126789,5,8,Kanal kupca za cenovnik,,TRUE,1,1
2169,195226,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
2169,493721,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
34092,157474,5,8,Kanal kupca za cenovnik,,TRUE,1,4
34092,224080,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
34092,485713,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
38418,155630,5,8,Kanal kupca za cenovnik,,TRUE,1,2
38418,237598,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
38418,485640,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1769,518401,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
1769,182271,5,8,Kanal kupca za cenovnik,,TRUE,1,3
1769,234356,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1769,242367,13,30,Klima stanica,Informacija da li kupac ima klima stanicu,TRUE,1,Da
1769,465496,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
127539,244917,5,8,Kanal kupca za cenovnik,,TRUE,1,2
127539,244930,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
127539,499458,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12440,120312,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12440,233527,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12440,468169,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4251,517360,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
4251,176765,5,8,Kanal kupca za cenovnik,,TRUE,1,2
4251,202084,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Da
4251,455133,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
23941,129319,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23941,229714,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23941,477189,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
117274,133633,5,8,Kanal kupca za cenovnik,,TRUE,1,1
117274,226186,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
117274,461346,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11373,139340,5,8,Kanal kupca za cenovnik,,TRUE,1,1
11373,232665,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11373,497212,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
7519,157043,5,8,Kanal kupca za cenovnik,,TRUE,1,1
7519,223466,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
7519,472725,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
7925,150306,5,8,Kanal kupca za cenovnik,,TRUE,1,1
7925,198342,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
7925,472036,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16782,128266,5,8,Kanal kupca za cenovnik,,TRUE,1,4
16782,206725,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16782,487250,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
15684,160321,5,8,Kanal kupca za cenovnik,,TRUE,1,1
15684,205853,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
15684,478580,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
112826,505227,5,8,Kanal kupca za cenovnik,,TRUE,1,1
112826,505276,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
112826,505306,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
20305,146532,5,8,Kanal kupca za cenovnik,,TRUE,1,1
20305,233233,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20305,463197,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
124048,178871,5,8,Kanal kupca za cenovnik,,TRUE,1,1
124048,211086,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
124048,502482,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
47658,118623,5,8,Kanal kupca za cenovnik,,TRUE,1,1
47658,218436,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
47658,498627,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23897,155616,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23897,208559,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23897,489502,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
25077,519196,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
25077,185664,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25077,225527,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25077,471157,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
120256,510454,5,8,Kanal kupca za cenovnik,,TRUE,1,1
120256,510460,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
120256,510484,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
40835,185515,5,8,Kanal kupca za cenovnik,,TRUE,1,1
40835,241062,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
40835,483656,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
4011,134833,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4011,233125,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4011,470037,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
3575,119439,5,8,Kanal kupca za cenovnik,,TRUE,1,1
3575,212089,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
3575,461051,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
44117,149631,5,8,Kanal kupca za cenovnik,,TRUE,1,1
44117,240033,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
44117,501584,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
47116,128212,5,8,Kanal kupca za cenovnik,,TRUE,1,1
47116,206689,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
47116,487326,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
2682,122929,5,8,Kanal kupca za cenovnik,,TRUE,1,1
2682,239571,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
2682,477362,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
15340,160144,5,8,Kanal kupca za cenovnik,,TRUE,1,1
15340,240657,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
15340,491936,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
25018,123294,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25018,234270,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25018,501912,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23911,156587,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23911,238352,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23911,485701,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
40314,176749,5,8,Kanal kupca za cenovnik,,TRUE,1,1
40314,220857,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
40314,488250,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
32803,159084,5,8,Kanal kupca za cenovnik,,TRUE,1,1
32803,211161,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
32803,498225,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
21575,139305,5,8,Kanal kupca za cenovnik,,TRUE,1,1
21575,213786,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
21575,468633,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
39312,521043,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
39312,133048,5,8,Kanal kupca za cenovnik,,TRUE,1,4
39312,195870,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
39312,480854,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
131340,524040,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
131340,524061,5,8,Kanal kupca za cenovnik,,TRUE,1,2
131340,524085,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16225,125510,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16225,229987,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16225,454300,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
21283,181324,5,8,Kanal kupca za cenovnik,,TRUE,1,3
21283,241643,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
21283,503398,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
8558,127873,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8558,193340,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8558,473881,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
19471,158182,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19471,194443,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19471,478092,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
98493,521478,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
98493,147495,5,8,Kanal kupca za cenovnik,,TRUE,1,3
98493,240826,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98493,463983,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4165,140258,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4165,240397,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4165,494944,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52109,130452,5,8,Kanal kupca za cenovnik,,TRUE,1,1
52109,225556,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52109,456281,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
31156,178547,5,8,Kanal kupca za cenovnik,,TRUE,1,1
31156,219128,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
31156,494861,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
116717,153056,5,8,Kanal kupca za cenovnik,,TRUE,1,1
116717,238301,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
116717,471671,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56172,179734,5,8,Kanal kupca za cenovnik,,TRUE,1,1
56172,198290,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56172,460671,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
19922,184801,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19922,224106,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19922,477856,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
36943,175135,5,8,Kanal kupca za cenovnik,,TRUE,1,1
36943,218224,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
36943,487549,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
22239,150500,5,8,Kanal kupca za cenovnik,,TRUE,1,1
22239,192518,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22239,460477,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
80,122356,5,8,Kanal kupca za cenovnik,,TRUE,1,1
80,203280,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
80,473640,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
130772,522852,16,40,Kanal prve komunikacije,Dodeljujemo atribut kupcu u zavisnosti od toga kako nas je prvi put kontaktirao,FALSE,0,PG
130772,522155,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
130772,522175,5,8,Kanal kupca za cenovnik,,TRUE,1,1
130772,522182,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11020,129440,5,8,Kanal kupca za cenovnik,,TRUE,1,1
11020,205622,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11020,496969,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18749,183967,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18749,200194,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18749,484555,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
51987,159331,5,8,Kanal kupca za cenovnik,,TRUE,1,1
51987,194815,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
51987,497919,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
46665,136130,5,8,Kanal kupca za cenovnik,,TRUE,1,1
46665,204188,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
46665,455136,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
27062,153443,5,8,Kanal kupca za cenovnik,,TRUE,1,1
27062,201204,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
27062,468300,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4538,137439,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4538,219267,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4538,495910,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
39487,182545,5,8,Kanal kupca za cenovnik,,TRUE,1,1
39487,213489,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
39487,488428,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
130759,522086,16,38,Kanal prve komunikacije,Dodeljujemo atribut kupcu u zavisnosti od toga kako nas je prvi put kontaktirao,FALSE,0,E-shop
130759,522446,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
130759,522447,5,8,Kanal kupca za cenovnik,,TRUE,1,1
130759,522457,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
122144,188670,5,8,Kanal kupca za cenovnik,,TRUE,1,1
122144,218111,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
122144,498760,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
99252,191293,5,8,Kanal kupca za cenovnik,,TRUE,1,2
99252,228566,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
99252,460509,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13509,154492,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13509,234800,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13509,479866,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
38192,119577,5,8,Kanal kupca za cenovnik,,TRUE,1,1
38192,205048,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
38192,473871,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16999,175744,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16999,191960,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16999,480328,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
37196,180557,5,8,Kanal kupca za cenovnik,,TRUE,1,1
37196,200481,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37196,482754,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
43947,117806,5,8,Kanal kupca za cenovnik,,TRUE,1,1
43947,216023,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
43947,464446,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
541,157505,5,8,Kanal kupca za cenovnik,,TRUE,1,1
541,209482,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
541,466088,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
44362,136985,5,8,Kanal kupca za cenovnik,,TRUE,1,1
44362,234181,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
44362,503258,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
22737,519098,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
22737,117672,5,8,Kanal kupca za cenovnik,,TRUE,1,1
22737,193570,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22737,471169,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
15325,125785,5,8,Kanal kupca za cenovnik,,TRUE,1,1
15325,192584,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
15325,479008,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12866,158499,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12866,197973,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12866,452923,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
104483,510407,5,8,Kanal kupca za cenovnik,,TRUE,1,1
104483,510412,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
104483,510429,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
51510,180503,5,8,Kanal kupca za cenovnik,,TRUE,1,1
51510,226338,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
51510,497771,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
4599,149240,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4599,194781,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4599,465488,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
31396,179766,5,8,Kanal kupca za cenovnik,,TRUE,1,1
31396,198464,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
31396,460208,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
17558,147449,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17558,209795,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17558,503494,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18685,150869,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18685,198870,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18685,485586,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
98409,244064,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98409,244065,5,8,Kanal kupca za cenovnik,,TRUE,1,2
98409,492597,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
44644,149595,5,8,Kanal kupca za cenovnik,,TRUE,1,4
44644,212427,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
44644,475594,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6008,129476,5,8,Kanal kupca za cenovnik,,TRUE,1,1
6008,193202,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6008,458206,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
99191,182894,5,8,Kanal kupca za cenovnik,,TRUE,1,2
